actual_rpm,current_lead_time_sec,diagnostics,elapsed_sec,events,health,reactive_rpm,risk_score,target_rpm,telemetry,thermal_mode,timestamp
2145.73941757679,0.0,"{'active_mode': 'BALANCED', 'semantic_status': 'MODE: BALANCED', 'telemetry_hz': 4, 'adaptive_ema_alpha': 0.16, 'smoothed_risk': 0.459, 'risk_velocity': -0.0056, 'thermal_acceleration': 0.1055, 'cooling_effectiveness_score': 1.0, 'saturation_eta_seconds': -1.0, 'prediction_stability': 0.4, 'thermal_soak_accumulation': 0.0, 'gpu_power_transient_score': -17.73, 'forecast_30s': 0.291, 'forecast_60s': 0.122, 'forecast_120s': 0.0, 'workload_fingerprint': 'CPU_COMPILE', 'thermal_phase': 'SUSTAINED_LOAD', 'thermal_headroom': 32.9, 'predictive_cooling_window': 'NONE', 'escalation_reason': 'MODE: BALANCED', 'idle_clamp_active': False, 'transition_intelligence_score': 40.0, 'acoustic_optimization_active': False, 'hardware_controller': {'desired_mode': 'PERFORMANCE', 'actual_hardware_mode': 'BALANCED', 'last_transition_reason': 'HEALTH_FAILSAFE', 'transition_lock_timer': 0.0, 'transition_cooldown_timer': 4.1, 'adaptive_hold_duration': 20.0, 'hardware_sync_status': 'PENDING', 'rejected_transitions': 0, 'llt_response_status': 'OK'}}",4.462823867797852,"[{'time': '00:20:36', 'source': 'SYS', 'category': 'HEALTHY', 'message': 'THERVO Core Ready'}, {'time': '00:20:51', 'source': 'SENS', 'category': 'HEALTHY', 'message': 'WMI Telemetry Synced'}, {'time': '00:21:01', 'source': 'CORE_AI', 'category': 'ACTION', 'message': 'Initialized Quiet Mode'}]","{'status': 'FAILSAFE', 'inference_lag_sec': 0.0936729907989502, 'telemetry_lag_sec': 0.0936729907989502, 'memory_growth_bytes': 244695040, 'issues': ['Memory growth detected']}",2355.0,0.45829576703071595,2145.73941757679,"{'cpu_util': 79.14, 'gpu_util': 29.0, 'mem_util': 77.2, 'cpu_temp': 62.1, 'gpu_temp': 57.0, 'disk_io': 0.0, 'network_io': 1734.0425532073275, 'power_draw': 81.23, 'battery': 98.0}",BALANCED,1785696667.8440902
2094.067998284101,0.0,"{'active_mode': 'BALANCED', 'semantic_status': 'MODE: BALANCED', 'telemetry_hz': 4, 'adaptive_ema_alpha': 0.16, 'smoothed_risk': 0.456, 'risk_velocity': -0.1426, 'thermal_acceleration': -0.9455, 'cooling_effectiveness_score': 1.0, 'saturation_eta_seconds': -1.0, 'prediction_stability': 0.4, 'thermal_soak_accumulation': 0.0, 'gpu_power_transient_score': -11.61, 'forecast_30s': 0.0, 'forecast_60s': 0.0, 'forecast_120s': 0.0, 'workload_fingerprint': 'CPU_COMPILE', 'thermal_phase': 'SUSTAINED_LOAD', 'thermal_headroom': 32.2, 'predictive_cooling_window': 'NONE', 'escalation_reason': 'MODE: BALANCED', 'idle_clamp_active': False, 'transition_intelligence_score': 40.0, 'acoustic_optimization_active': False, 'hardware_controller': {'desired_mode': 'PERFORMANCE', 'actual_hardware_mode': 'BALANCED', 'last_transition_reason': 'HEALTH_FAILSAFE', 'transition_lock_timer': 0.0, 'transition_cooldown_timer': 3.9, 'adaptive_hold_duration': 20.0, 'hardware_sync_status': 'PENDING', 'rejected_transitions': 0, 'llt_response_status': 'OK'}}",4.6077330112457275,"[{'time': '00:20:36', 'source': 'SYS', 'category': 'HEALTHY', 'message': 'THERVO Core Ready'}, {'time': '00:20:51', 'source': 'SENS', 'category': 'HEALTHY', 'message': 'WMI Telemetry Synced'}, {'time': '00:21:01', 'source': 'CORE_AI', 'category': 'ACTION', 'message': 'Initialized Quiet Mode'}]","{'status': 'FAILSAFE', 'inference_lag_sec': 0.09534335136413574, 'telemetry_lag_sec': 0.09534335136413574, 'memory_growth_bytes': 244707328, 'issues': ['Memory growth detected']}",2390.0,0.4376271993136406,2094.067998284101,"{'cpu_util': 79.14, 'gpu_util': 4.0, 'mem_util': 77.2, 'cpu_temp': 62.8, 'gpu_temp': 58.0, 'disk_io': 0.0, 'network_io': 26128.20512806133, 'power_draw': 87.35, 'battery': 98.0}",BALANCED,1785696667.9889994
2067.201204651594,0.0,"{'active_mode': 'BALANCED', 'semantic_status': 'MODE: BALANCED', 'telemetry_hz': 4, 'adaptive_ema_alpha': 0.22, 'smoothed_risk': 0.45, 'risk_velocity': -0.1951, 'thermal_acceleration': -0.9531, 'cooling_effectiveness_score': 1.0, 'saturation_eta_seconds': -1.0, 'prediction_stability': 0.55, 'thermal_soak_accumulation': 0.0, 'gpu_power_transient_score': 6.12, 'forecast_30s': 0.0, 'forecast_60s': 0.0, 'forecast_120s': 0.0, 'workload_fingerprint': 'CPU_COMPILE', 'thermal_phase': 'SUSTAINED_LOAD', 'thermal_headroom': 31.5, 'predictive_cooling_window': 'NONE', 'escalation_reason': 'MODE: BALANCED', 'idle_clamp_active': False, 'transition_intelligence_score': 55.00000000000001, 'acoustic_optimization_active': False, 'hardware_controller': {'desired_mode': 'PERFORMANCE', 'actual_hardware_mode': 'BALANCED', 'last_transition_reason': 'HEALTH_FAILSAFE', 'transition_lock_timer': 0.0, 'transition_cooldown_timer': 3.9, 'adaptive_hold_duration': 20.0, 'hardware_sync_status': 'PENDING', 'rejected_transitions': 0, 'llt_response_status': 'OK'}}",4.662808656692505,"[{'time': '00:20:36', 'source': 'SYS', 'category': 'HEALTHY', 'message': 'THERVO Core Ready'}, {'time': '00:20:51', 'source': 'SENS', 'category': 'HEALTHY', 'message': 'WMI Telemetry Synced'}, {'time': '00:21:01', 'source': 'CORE_AI', 'category': 'ACTION', 'message': 'Initialized Quiet Mode'}]","{'status': 'FAILSAFE', 'inference_lag_sec': 0.05106806755065918, 'telemetry_lag_sec': 0.05106806755065918, 'memory_growth_bytes': 244715520, 'issues': ['Memory growth detected']}",2425.0,0.42688048186063765,2067.201204651594,"{'cpu_util': 79.14, 'gpu_util': 4.0, 'mem_util': 77.2, 'cpu_temp': 63.5, 'gpu_temp': 58.0, 'disk_io': 0.0, 'network_io': 5893.617021444473, 'power_draw': 87.35, 'battery': 98.0}",BALANCED,1785696668.044075
2067.0160204708573,0.0,"{'active_mode': 'BALANCED', 'semantic_status': 'MODE: BALANCED', 'telemetry_hz': 4, 'adaptive_ema_alpha': 0.28, 'smoothed_risk': 0.443, 'risk_velocity': -0.0007, 'thermal_acceleration': 1.9221, 'cooling_effectiveness_score': 1.0, 'saturation_eta_seconds': -1.0, 'prediction_stability': 0.7, 'thermal_soak_accumulation': 0.0, 'gpu_power_transient_score': 6.12, 'forecast_30s': 0.421, 'forecast_60s': 0.399, 'forecast_120s': 0.355, 'workload_fingerprint': 'CPU_COMPILE', 'thermal_phase': 'SUSTAINED_LOAD', 'thermal_headroom': 30.900000000000006, 'predictive_cooling_window': 'NONE', 'escalation_reason': 'MODE: BALANCED', 'idle_clamp_active': False, 'transition_intelligence_score': 70.0, 'acoustic_optimization_active': False, 'hardware_controller': {'desired_mode': 'PERFORMANCE', 'actual_hardware_mode': 'BALANCED', 'last_transition_reason': 'HEALTH_FAILSAFE', 'transition_lock_timer': 0.0, 'transition_cooldown_timer': 3.8, 'adaptive_hold_duration': 20.0, 'hardware_sync_status': 'PENDING', 'rejected_transitions': 0, 'llt_response_status': 'OK'}}",4.763945579528809,"[{'time': '00:20:36', 'source': 'SYS', 'category': 'HEALTHY', 'message': 'THERVO Core Ready'}, {'time': '00:20:51', 'source': 'SENS', 'category': 'HEALTHY', 'message': 'WMI Telemetry Synced'}, {'time': '00:21:01', 'source': 'CORE_AI', 'category': 'ACTION', 'message': 'Initialized Quiet Mode'}]","{'status': 'FAILSAFE', 'inference_lag_sec': 0.09703278541564941, 'telemetry_lag_sec': 0.09703278541564941, 'memory_growth_bytes': 244715520, 'issues': ['Memory growth detected']}",2454.9999999999995,0.42680640818834303,2067.0160204708573,"{'cpu_util': 79.14, 'gpu_util': 4.0, 'mem_util': 77.2, 'cpu_temp': 64.1, 'gpu_temp': 58.0, 'disk_io': 0.0, 'network_io': 385.3211009160937, 'power_draw': 87.35, 'battery': 98.0}",BALANCED,1785696668.145212
2078.356176668405,0.0,"{'active_mode': 'BALANCED', 'semantic_status': 'THERMAL SATURATION APPROACHING', 'telemetry_hz': 4, 'adaptive_ema_alpha': 0.28, 'smoothed_risk': 0.44, 'risk_velocity': 0.045, 'thermal_acceleration': 0.4543, 'cooling_effectiveness_score': 1.0, 'saturation_eta_seconds': 12.4, 'prediction_stability': 0.7, 'thermal_soak_accumulation': 0.0, 'gpu_power_transient_score': 6.12, 'forecast_30s': 1.0, 'forecast_60s': 1.0, 'forecast_120s': 1.0, 'workload_fingerprint': 'CPU_COMPILE', 'thermal_phase': 'SUSTAINED_LOAD', 'thermal_headroom': 30.299999999999997, 'predictive_cooling_window': 'NONE', 'escalation_reason': 'THERMAL SATURATION APPROACHING', 'idle_clamp_active': False, 'transition_intelligence_score': 70.0, 'acoustic_optimization_active': False, 'hardware_controller': {'desired_mode': 'PERFORMANCE', 'actual_hardware_mode': 'BALANCED', 'last_transition_reason': 'HEALTH_FAILSAFE', 'transition_lock_timer': 0.0, 'transition_cooldown_timer': 3.7, 'adaptive_hold_duration': 20.0, 'hardware_sync_status': 'PENDING', 'rejected_transitions': 0, 'llt_response_status': 'OK'}}",4.864680290222168,"[{'time': '00:20:36', 'source': 'SYS', 'category': 'HEALTHY', 'message': 'THERVO Core Ready'}, {'time': '00:20:51', 'source': 'SENS', 'category': 'HEALTHY', 'message': 'WMI Telemetry Synced'}, {'time': '00:21:01', 'source': 'CORE_AI', 'category': 'ACTION', 'message': 'Initialized Quiet Mode'}]","{'status': 'FAILSAFE', 'inference_lag_sec': 0.09622335433959961, 'telemetry_lag_sec': 0.09622335433959961, 'memory_growth_bytes': 244723712, 'issues': ['Memory growth detected']}",2485.0,0.4313424706673622,2078.356176668405,"{'cpu_util': 79.14, 'gpu_util': 4.0, 'mem_util': 77.2, 'cpu_temp': 64.7, 'gpu_temp': 58.0, 'disk_io': 0.0, 'network_io': 446.8085106337327, 'power_draw': 87.35, 'battery': 98.0}",BALANCED,1785696668.2459466
2064.7066385090347,0.0,"{'active_mode': 'BALANCED', 'semantic_status': 'MODE: BALANCED', 'telemetry_hz': 4, 'adaptive_ema_alpha': 0.28, 'smoothed_risk': 0.436, 'risk_velocity': -0.0544, 'thermal_acceleration': -0.9895, 'cooling_effectiveness_score': 1.0, 'saturation_eta_seconds': -1.0, 'prediction_stability': 0.7, 'thermal_soak_accumulation': 0.0, 'gpu_power_transient_score': 0.0, 'forecast_30s': 0.0, 'forecast_60s': 0.0, 'forecast_120s': 0.0, 'workload_fingerprint': 'CPU_COMPILE', 'thermal_phase': 'SUSTAINED_LOAD', 'thermal_headroom': 29.799999999999997, 'predictive_cooling_window': 'NONE', 'escalation_reason': 'MODE: BALANCED', 'idle_clamp_active': False, 'transition_intelligence_score': 70.0, 'acoustic_optimization_active': False, 'hardware_controller': {'desired_mode': 'PERFORMANCE', 'actual_hardware_mode': 'BALANCED', 'last_transition_reason': 'HEALTH_FAILSAFE', 'transition_lock_timer': 0.0, 'transition_cooldown_timer': 3.6, 'adaptive_hold_duration': 20.0, 'hardware_sync_status': 'PENDING', 'rejected_transitions': 0, 'llt_response_status': 'OK'}}",4.965120315551758,"[{'time': '00:20:36', 'source': 'SYS', 'category': 'HEALTHY', 'message': 'THERVO Core Ready'}, {'time': '00:20:51', 'source': 'SENS', 'category': 'HEALTHY', 'message': 'WMI Telemetry Synced'}, {'time': '00:21:01', 'source': 'CORE_AI', 'category': 'ACTION', 'message': 'Initialized Quiet Mode'}]","{'status': 'FAILSAFE', 'inference_lag_sec': 0.09635734558105469, 'telemetry_lag_sec': 0.09635734558105469, 'memory_growth_bytes': 244740096, 'issues': ['Memory growth detected']}",2510.0,0.42588265540361403,2064.7066385090347,"{'cpu_util': 79.14, 'gpu_util': 4.0, 'mem_util': 77.2, 'cpu_temp': 65.2, 'gpu_temp': 58.0, 'disk_io': 392170.2127695394, 'network_io': 14031.914893745185, 'power_draw': 87.35, 'battery': 98.0}",BALANCED,1785696668.3463867
2079.653974676132,0.0,"{'active_mode': 'BALANCED', 'semantic_status': 'THERMAL SATURATION APPROACHING', 'telemetry_hz': 4, 'adaptive_ema_alpha': 0.22, 'smoothed_risk': 0.435, 'risk_velocity': 0.0577, 'thermal_acceleration': 1.0825, 'cooling_effectiveness_score': 1.0, 'saturation_eta_seconds': 9.8, 'prediction_stability': 0.55, 'thermal_soak_accumulation': 0.0, 'gpu_power_transient_score': 0.0, 'forecast_30s': 1.0, 'forecast_60s': 1.0, 'forecast_120s': 1.0, 'workload_fingerprint': 'CPU_COMPILE', 'thermal_phase': 'SUSTAINED_LOAD', 'thermal_headroom': 29.299999999999997, 'predictive_cooling_window': 'NONE', 'escalation_reason': 'THERMAL SATURATION APPROACHING', 'idle_clamp_active': False, 'transition_intelligence_score': 55.00000000000001, 'acoustic_optimization_active': False, 'hardware_controller': {'desired_mode': 'PERFORMANCE', 'actual_hardware_mode': 'BALANCED', 'last_transition_reason': 'HEALTH_FAILSAFE', 'transition_lock_timer': 0.0, 'transition_cooldown_timer': 3.5, 'adaptive_hold_duration': 20.0, 'hardware_sync_status': 'PENDING', 'rejected_transitions': 0, 'llt_response_status': 'OK'}}",5.068674087524414,"[{'time': '00:20:36', 'source': 'SYS', 'category': 'HEALTHY', 'message': 'THERVO Core Ready'}, {'time': '00:20:51', 'source': 'SENS', 'category': 'HEALTHY', 'message': 'WMI Telemetry Synced'}, {'time': '00:21:01', 'source': 'CORE_AI', 'category': 'ACTION', 'message': 'Initialized Quiet Mode'}]","{'status': 'FAILSAFE', 'inference_lag_sec': 0.09653878211975098, 'telemetry_lag_sec': 0.09653878211975098, 'memory_growth_bytes': 244740096, 'issues': ['Memory growth detected']}",2535.0,0.43186158987045287,2079.653974676132,"{'cpu_util': 79.14, 'gpu_util': 4.0, 'mem_util': 77.2, 'cpu_temp': 65.7, 'gpu_temp': 58.0, 'disk_io': 0.0, 'network_io': 495.41284403497764, 'power_draw': 87.35, 'battery': 98.0}",BALANCED,1785696668.4499404
2087.9970416963097,0.0,"{'active_mode': 'BALANCED', 'semantic_status': 'THERMAL SATURATION APPROACHING', 'telemetry_hz': 4, 'adaptive_ema_alpha': 0.22, 'smoothed_risk': 0.435, 'risk_velocity': 0.0336, 'thermal_acceleration': -0.243, 'cooling_effectiveness_score': 1.0, 'saturation_eta_seconds': 16.8, 'prediction_stability': 0.55, 'thermal_soak_accumulation': 0.0, 'gpu_power_transient_score': 0.0, 'forecast_30s': 1.0, 'forecast_60s': 1.0, 'forecast_120s': 1.0, 'workload_fingerprint': 'CPU_COMPILE', 'thermal_phase': 'SUSTAINED_LOAD', 'thermal_headroom': 28.900000000000006, 'predictive_cooling_window': 'NONE', 'escalation_reason': 'THERMAL SATURATION APPROACHING', 'idle_clamp_active': False, 'transition_intelligence_score': 55.00000000000001, 'acoustic_optimization_active': False, 'hardware_controller': {'desired_mode': 'PERFORMANCE', 'actual_hardware_mode': 'BALANCED', 'last_transition_reason': 'HEALTH_FAILSAFE', 'transition_lock_timer': 0.0, 'transition_cooldown_timer': 3.4, 'adaptive_hold_duration': 20.0, 'hardware_sync_status': 'PENDING', 'rejected_transitions': 0, 'llt_response_status': 'OK'}}",5.168002367019653,"[{'time': '00:20:36', 'source': 'SYS', 'category': 'HEALTHY', 'message': 'THERVO Core Ready'}, {'time': '00:20:51', 'source': 'SENS', 'category': 'HEALTHY', 'message': 'WMI Telemetry Synced'}, {'time': '00:21:01', 'source': 'CORE_AI', 'category': 'ACTION', 'message': 'Initialized Quiet Mode'}]","{'status': 'FAILSAFE', 'inference_lag_sec': 0.09381747245788574, 'telemetry_lag_sec': 0.09381747245788574, 'memory_growth_bytes': 244740096, 'issues': ['Memory growth detected']}",2555.0,0.435198816678524,2087.9970416963097,"{'cpu_util': 79.14, 'gpu_util': 4.0, 'mem_util': 77.2, 'cpu_temp': 66.1, 'gpu_temp': 58.0, 'disk_io': 0.0, 'network_io': 585.1063829840675, 'power_draw': 87.35, 'battery': 98.0}",BALANCED,1785696668.5492687
2135.7649626135826,0.0,"{'active_mode': 'BALANCED', 'semantic_status': 'RISK VELOCITY INCREASING', 'telemetry_hz': 4, 'adaptive_ema_alpha': 0.22, 'smoothed_risk': 0.439, 'risk_velocity': 0.187, 'thermal_acceleration': 1.5008, 'cooling_effectiveness_score': 1.0, 'saturation_eta_seconds': 3.0, 'prediction_stability': 0.55, 'thermal_soak_accumulation': 0.0, 'gpu_power_transient_score': 13.73, 'forecast_30s': 1.0, 'forecast_60s': 1.0, 'forecast_120s': 1.0, 'workload_fingerprint': 'CPU_COMPILE', 'thermal_phase': 'SUSTAINED_LOAD', 'thermal_headroom': 27.900000000000006, 'predictive_cooling_window': 'NONE', 'escalation_reason': 'RISK VELOCITY INCREASING', 'idle_clamp_active': False, 'transition_intelligence_score': 55.00000000000001, 'acoustic_optimization_active': False, 'hardware_controller': {'desired_mode': 'PERFORMANCE', 'actual_hardware_mode': 'BALANCED', 'last_transition_reason': 'HEALTH_FAILSAFE', 'transition_lock_timer': 0.0, 'transition_cooldown_timer': 3.3, 'adaptive_hold_duration': 20.0, 'hardware_sync_status': 'PENDING', 'rejected_transitions': 0, 'llt_response_status': 'OK'}}",5.270196199417114,"[{'time': '00:20:36', 'source': 'SYS', 'category': 'HEALTHY', 'message': 'THERVO Core Ready'}, {'time': '00:20:51', 'source': 'SENS', 'category': 'HEALTHY', 'message': 'WMI Telemetry Synced'}, {'time': '00:21:01', 'source': 'CORE_AI', 'category': 'ACTION', 'message': 'Initialized Quiet Mode'}]","{'status': 'FAILSAFE', 'inference_lag_sec': 0.09468650817871094, 'telemetry_lag_sec': 0.09468650817871094, 'memory_growth_bytes': 244740096, 'issues': ['Memory growth detected']}",2605.0,0.45430598504543307,2135.7649626135826,"{'cpu_util': 95.3, 'gpu_util': 4.0, 'mem_util': 77.2, 'cpu_temp': 67.1, 'gpu_temp': 58.0, 'disk_io': 0.0, 'network_io': 7119.266055021159, 'power_draw': 101.08, 'battery': 98.0}",BALANCED,1785696668.6514626
2165.159738242626,0.0,"{'active_mode': 'BALANCED', 'semantic_status': 'RISK VELOCITY INCREASING', 'telemetry_hz': 4, 'adaptive_ema_alpha': 0.22, 'smoothed_risk': 0.445, 'risk_velocity': 0.1186, 'thermal_acceleration': -0.6897, 'cooling_effectiveness_score': 1.0, 'saturation_eta_seconds': 4.7, 'prediction_stability': 0.55, 'thermal_soak_accumulation': 0.0, 'gpu_power_transient_score': 13.73, 'forecast_30s': 1.0, 'forecast_60s': 1.0, 'forecast_120s': 1.0, 'workload_fingerprint': 'CPU_COMPILE', 'thermal_phase': 'SUSTAINED_LOAD', 'thermal_headroom': 27.0, 'predictive_cooling_window': 'NONE', 'escalation_reason': 'RISK VELOCITY INCREASING', 'idle_clamp_active': False, 'transition_intelligence_score': 55.00000000000001, 'acoustic_optimization_active': False, 'hardware_controller': {'desired_mode': 'PERFORMANCE', 'actual_hardware_mode': 'BALANCED', 'last_transition_reason': 'HEALTH_FAILSAFE', 'transition_lock_timer': 0.0, 'transition_cooldown_timer': 3.2, 'adaptive_hold_duration': 20.0, 'hardware_sync_status': 'PENDING', 'rejected_transitions': 0, 'llt_response_status': 'OK'}}",5.369348526000977,"[{'time': '00:20:36', 'source': 'SYS', 'category': 'HEALTHY', 'message': 'THERVO Core Ready'}, {'time': '00:20:51', 'source': 'SENS', 'category': 'HEALTHY', 'message': 'WMI Telemetry Synced'}, {'time': '00:21:01', 'source': 'CORE_AI', 'category': 'ACTION', 'message': 'Initialized Quiet Mode'}]","{'status': 'FAILSAFE', 'inference_lag_sec': 0.09317970275878906, 'telemetry_lag_sec': 0.09317970275878906, 'memory_growth_bytes': 244748288, 'issues': ['Memory growth detected']}",2650.0,0.4660638952970505,2165.159738242626,"{'cpu_util': 95.3, 'gpu_util': 4.0, 'mem_util': 77.2, 'cpu_temp': 68.0, 'gpu_temp': 58.0, 'disk_io': 0.0, 'network_io': 9202.127659480448, 'power_draw': 101.08, 'battery': 98.0}",BALANCED,1785696668.750615
2150.891336232424,0.0,"{'active_mode': 'BALANCED', 'semantic_status': 'MODE: BALANCED', 'telemetry_hz': 4, 'adaptive_ema_alpha': 0.16, 'smoothed_risk': 0.448, 'risk_velocity': -0.0565, 'thermal_acceleration': -1.733, 'cooling_effectiveness_score': 1.0, 'saturation_eta_seconds': -1.0, 'prediction_stability': 0.4, 'thermal_soak_accumulation': 0.0, 'gpu_power_transient_score': 13.73, 'forecast_30s': 0.0, 'forecast_60s': 0.0, 'forecast_120s': 0.0, 'workload_fingerprint': 'CPU_COMPILE', 'thermal_phase': 'SUSTAINED_LOAD', 'thermal_headroom': 26.200000000000003, 'predictive_cooling_window': 'NONE', 'escalation_reason': 'MODE: BALANCED', 'idle_clamp_active': False, 'transition_intelligence_score': 40.0, 'acoustic_optimization_active': False, 'hardware_controller': {'desired_mode': 'PERFORMANCE', 'actual_hardware_mode': 'BALANCED', 'last_transition_reason': 'HEALTH_FAILSAFE', 'transition_lock_timer': 0.0, 'transition_cooldown_timer': 3.1, 'adaptive_hold_duration': 20.0, 'hardware_sync_status': 'PENDING', 'rejected_transitions': 0, 'llt_response_status': 'OK'}}",5.470375299453735,"[{'time': '00:20:36', 'source': 'SYS', 'category': 'HEALTHY', 'message': 'THERVO Core Ready'}, {'time': '00:20:51', 'source': 'SENS', 'category': 'HEALTHY', 'message': 'WMI Telemetry Synced'}, {'time': '00:21:01', 'source': 'CORE_AI', 'category': 'ACTION', 'message': 'Initialized Quiet Mode'}]","{'status': 'FAILSAFE', 'inference_lag_sec': 0.09436345100402832, 'telemetry_lag_sec': 0.09436345100402832, 'memory_growth_bytes': 244748288, 'issues': ['Memory growth detected']}",2690.0,0.46035653449296954,2150.891336232424,"{'cpu_util': 95.3, 'gpu_util': 4.0, 'mem_util': 77.2, 'cpu_temp': 68.8, 'gpu_temp': 58.0, 'disk_io': 0.0, 'network_io': 2339.449541315324, 'power_draw': 101.08, 'battery': 98.0}",BALANCED,1785696668.8516417
2158.5072452127934,0.0,"{'active_mode': 'BALANCED', 'semantic_status': 'THERMAL SATURATION APPROACHING', 'telemetry_hz': 4, 'adaptive_ema_alpha': 0.1, 'smoothed_risk': 0.449, 'risk_velocity': 0.0302, 'thermal_acceleration': 0.8576, 'cooling_effectiveness_score': 1.0, 'saturation_eta_seconds': 18.3, 'prediction_stability': 0.25, 'thermal_soak_accumulation': 0.0, 'gpu_power_transient_score': 13.73, 'forecast_30s': 1.0, 'forecast_60s': 1.0, 'forecast_120s': 1.0, 'workload_fingerprint': 'CPU_COMPILE', 'thermal_phase': 'SUSTAINED_LOAD', 'thermal_headroom': 25.5, 'predictive_cooling_window': 'NONE', 'escalation_reason': 'THERMAL SATURATION APPROACHING', 'idle_clamp_active': False, 'transition_intelligence_score': 25.0, 'acoustic_optimization_active': False, 'hardware_controller': {'desired_mode': 'PERFORMANCE', 'actual_hardware_mode': 'BALANCED', 'last_transition_reason': 'HEALTH_FAILSAFE', 'transition_lock_timer': 0.0, 'transition_cooldown_timer': 3.0, 'adaptive_hold_duration': 20.0, 'hardware_sync_status': 'PENDING', 'rejected_transitions': 0, 'llt_response_status': 'OK'}}",5.571411609649658,"[{'time': '00:20:36', 'source': 'SYS', 'category': 'HEALTHY', 'message': 'THERVO Core Ready'}, {'time': '00:20:51', 'source': 'SENS', 'category': 'HEALTHY', 'message': 'WMI Telemetry Synced'}, {'time': '00:21:01', 'source': 'CORE_AI', 'category': 'ACTION', 'message': 'Initialized Quiet Mode'}]","{'status': 'FAILSAFE', 'inference_lag_sec': 0.09403228759765625, 'telemetry_lag_sec': 0.09403228759765625, 'memory_growth_bytes': 244752384, 'issues': ['Memory growth detected']}",2725.0,0.46340289808511737,2158.5072452127934,"{'cpu_util': 95.3, 'gpu_util': 4.0, 'mem_util': 77.3, 'cpu_temp': 69.5, 'gpu_temp': 58.0, 'disk_io': 0.0, 'network_io': 0.0, 'power_draw': 101.08, 'battery': 98.0}",BALANCED,1785696668.952678
2152.0345719456673,0.0,"{'active_mode': 'BALANCED', 'semantic_status': 'MODE: BALANCED', 'telemetry_hz': 4, 'adaptive_ema_alpha': 0.1, 'smoothed_risk': 0.45, 'risk_velocity': -0.0183, 'thermal_acceleration': -0.3434, 'cooling_effectiveness_score': 1.0, 'saturation_eta_seconds': -1.0, 'prediction_stability': 0.25, 'thermal_soak_accumulation': 0.0, 'gpu_power_transient_score': -0.2, 'forecast_30s': 0.0, 'forecast_60s': 0.0, 'forecast_120s': 0.0, 'workload_fingerprint': 'CPU_COMPILE', 'thermal_phase': 'SUSTAINED_LOAD', 'thermal_headroom': 24.799999999999997, 'predictive_cooling_window': 'NONE', 'escalation_reason': 'MODE: BALANCED', 'idle_clamp_active': False, 'transition_intelligence_score': 25.0, 'acoustic_optimization_active': False, 'hardware_controller': {'desired_mode': 'PERFORMANCE', 'actual_hardware_mode': 'BALANCED', 'last_transition_reason': 'HEALTH_FAILSAFE', 'transition_lock_timer': 0.0, 'transition_cooldown_timer': 2.8, 'adaptive_hold_duration': 20.0, 'hardware_sync_status': 'PENDING', 'rejected_transitions': 0, 'llt_response_status': 'OK'}}",5.712598562240601,"[{'time': '00:20:36', 'source': 'SYS', 'category': 'HEALTHY', 'message': 'THERVO Core Ready'}, {'time': '00:20:51', 'source': 'SENS', 'category': 'HEALTHY', 'message': 'WMI Telemetry Synced'}, {'time': '00:21:01', 'source': 'CORE_AI', 'category': 'ACTION', 'message': 'Initialized Quiet Mode'}]","{'status': 'FAILSAFE', 'inference_lag_sec': 0.09370112419128418, 'telemetry_lag_sec': 0.09370112419128418, 'memory_growth_bytes': 244752384, 'issues': ['Memory growth detected']}",2760.0,0.46081382877826693,2152.0345719456673,"{'cpu_util': 95.3, 'gpu_util': 4.0, 'mem_util': 77.3, 'cpu_temp': 70.2, 'gpu_temp': 58.0, 'disk_io': 0.0, 'network_io': 5524.822695050286, 'power_draw': 100.88, 'battery': 98.0}",BALANCED,1785696669.093865
