cpu_norm,gpu_norm,mem_norm,disk_io_norm,net_io_norm,heat_norm,cpu_roll_5,gpu_roll_5,heat_roll_5,cpu_roll_10,gpu_roll_10,heat_roll_10,cpu_delta,gpu_delta,heat_delta
0.6099439211985653,0.5945685002919961,0.6903408317850139,0.949786100660636,0.9029992923144565,0.6037937528359376,0.4700020735813949,0.5565196399889196,0.5046091001444047,0.5371457468314148,0.6004780044110192,0.5624786498632565,0.4082955110770575,0.15288605525089288,0.3061317287465916
0.6099439211985653,0.10884228600669946,0.31014029736618304,0.9971264052637734,0.984811262116651,0.40950326712181895,0.44237271467243905,0.4382272494032439,0.44071452856476095,0.5419878281811625,0.5694234059752743,0.5529620592988073,0.0,0.0,0.0
0.2386354560566766,0.16732778200331452,0.4000971592658381,0.9544797534516215,0.9712685366147257,0.21011238643533175,0.3577851055225417,0.3423239053884918,0.35160062546892173,0.5416825194342663,0.510621790349137,0.5292582278002146,0.0,0.05848549599661507,0.0
0.8638922245305553,0.6034226875218264,0.5217416210045603,0.9626638812629935,0.9254364543158543,0.7597044097270638,0.504812786621174,0.383168740172988,0.45615516804189954,0.5409821437201815,0.5019883499412677,0.5253846262086161,0.6252567684738787,0.4360949055185118,0.549592023291732
0.7062768883714952,0.060795116472316904,0.3464290562027665,0.768474558515749,0.7318818178303756,0.44808417961182384,0.6057384822711714,0.30699127445923063,0.4862395991463952,0.5570657315606631,0.43285625352644086,0.5073819403469743,0.0,0.0,0.0
0.4793390632698602,0.12337562048825111,0.4966463500467329,0.9432134905184527,0.8500109489242849,0.33695368615721655,0.5796175106854304,0.2127526984984817,0.43287158581065094,0.5248097921334127,0.3846361692437006,0.4687403429775278,0.0,0.06258050401593421,0.0
0.5926800784417732,0.5263202381507328,0.3181216039088178,0.925450527751004,0.9598346627627251,0.566136142325357,0.5761647421340721,0.29624828892728833,0.46419816085135857,0.5092687284032555,0.3672377691652661,0.4524563447080598,0.11334101517191297,0.4029446176624817,0.22918245616814048
0.6269549052951561,0.17220082031107226,0.32822749896017195,0.9663834953351936,0.6995578800621832,0.44505327130152256,0.6538286319817679,0.29722289658883994,0.5111863378245968,0.5058068687521547,0.3197734009886658,0.43139348164675917,0.0342748268533829,0.0,0.0
0.5603793423007032,0.3411274446548914,0.5573152873769412,0.9407343877039808,0.9480152408523314,0.47267858324237844,0.5931260555357976,0.2447638480154529,0.45378117252765965,0.5489694210784857,0.31396629409422044,0.45496817028477954,0.0,0.16892662434381917,0.02762531194085588
0.8689524510591313,0.7290129814670477,0.37831645391571855,0.7986876471925303,0.8047061540074796,0.8129766632222979,0.6256611680733247,0.37840742101439906,0.5267596692497545,0.6156998251722482,0.3426993477368148,0.5064996341980749,0.30857310875842814,0.3878855368121563,0.34029807997991945
0.355180504235009,0.6836564832270909,0.3093087742943304,0.98441697122239,0.8913664255246455,0.48657089583184177,0.6008294562663545,0.49046359356216696,0.5566831111846795,0.5902234834758926,0.3516081460303243,0.4947773484976653,0.0,0.0,0.0
0.6031542774239071,0.7081040101452898,0.5940284175215543,0.983384461222086,0.8914208599157701,0.6451341705124602,0.6029242960627814,0.5268203479610785,0.5724827168221002,0.5895445190984268,0.41153431844418337,0.5183404388367295,0.24797377318889813,0.024447526918198847,0.15856327468061848
0.7454677914138113,0.7928788565005049,0.4650470707645706,0.9249237175844484,0.9784286624231621,0.7644322174484888,0.6266268732865126,0.650955955198965,0.6363585060514934,0.6402277526341401,0.47408942589390246,0.5737724219380451,0.1423135139899041,0.08477484635521515,0.11929804693602852
0.7867302014744095,0.37174552053126375,0.6003484271165989,0.9786077930189193,0.8066113245660909,0.6207363290971513,0.6718970451212536,0.6570795703742394,0.665970055222448,0.6325115503285256,0.4509217091948462,0.5598756138750539,0.041262410060598276,0.0,0.0
0.7611659728861934,0.2900372007729588,0.6582092913984802,0.9283468301644581,0.6398812168008491,0.5727144640408995,0.6503397494866661,0.5692844142354216,0.6179176153861683,0.6380004587799954,0.4738459176249104,0.5723386423179615,0.0,0.0,0.0
0.8604857175500449,0.48007841609246454,0.5527348848679197,0.9390929811390057,0.8947392476945015,0.7083227969670127,0.7514007921496733,0.5285688008084963,0.6622679956132025,0.6761151242080139,0.5095161971853317,0.609475553398941,0.09931974466385152,0.19004121531950574,0.13560833292611318
0.701899623550144,0.6436842827943863,0.6158472571178216,0.8190379017655723,0.9395366976470988,0.6786134872478409,0.7711498613749206,0.5156848553383157,0.6689638589602787,0.6870370787188509,0.521252601649697,0.6207232878911894,0.0,0.16360586670192173,0.0
0.4532244010987016,0.7157781370687247,0.44036600502083145,0.8376979937117583,0.8338747740746622,0.5582458954867109,0.7127011833118987,0.5002647114519596,0.6277265945679231,0.6696640282992056,0.5756103333254623,0.6320425503097081,0.0,0.07209385427433845,0.0
0.18089814089823222,0.11308010458624809,0.580387652583648,0.8022361419302781,0.9833401540043776,0.15377092637343856,0.5915347711966632,0.4485316282629565,0.5343335140231805,0.6317159081589584,0.5528055993185979,0.6001517846228143,0.0,0.0,0.0
0.16787017126815354,0.7899796838758816,0.4497083183024481,0.9246428531382098,0.9823828895034997,0.41671397631124474,0.47287561087305524,0.548520124883541,0.5031334164772495,0.5616076801798606,0.5589022695594814,0.5605255159317089,0.0,0.6768995792896335,0.26294304993780615
0.166800573358935,0.6328601869455777,0.523361699894322,0.934880538504303,0.9917933198518878,0.35322441879359207,0.3341385820348333,0.5790764790541637,0.43211374084256543,0.5427696870922533,0.5538226399313301,0.5471908682278839,0.0,0.0,0.0
0.166800573358935,0.4014954814955947,0.3225213102727349,0.8388104205864103,0.8174726674823903,0.2606785366135989,0.22711877199659147,0.5306387187944053,0.34852675071571704,0.49913431668575603,0.5231617870663606,0.5087453048379978,0.0,0.0,0.0
0.5666950120777277,0.7716294113559065,0.4499482318094816,0.9049315379101004,0.9881173785735405,0.6486687717889992,0.24981289419239666,0.5418089736518417,0.3666113259761747,0.48125703875214765,0.5210368425519006,0.497168960272049,0.39989443871879266,0.37013392986031174,0.38799023517540027
0.15903725178831907,0.4653907133009906,0.6877210142476397,0.9507790502665965,0.9603206384994657,0.28157863639338765,0.24544071637041406,0.6122710953947902,0.3921728679801645,0.4184877437835386,0.5304013618288734,0.4632531910016725,0.0,0.0,0.0
0.6020464640672508,0.48823573394232517,0.6604632041963956,0.7675864110837145,0.8910959900790866,0.5565221720172806,0.33227597493023353,0.5519223054080789,0.42013450712137174,0.4025757929016443,0.5502212151458099,0.46163396179931065,0.44300921227893175,0.02284502064133459,0.27494353562389295
0.32190494638490613,0.19109086979282097,0.4854793619759928,0.9210223691319694,0.9538190085609556,0.26957931574807203,0.36329684953542773,0.46356844197752756,0.4034054865122677,0.34871771578513056,0.5213224605158456,0.41775961367741654,0.0,0.0,0.0
0.7510360157655589,0.5635483794154095,0.36504677573795646,0.9929268266584769,0.9834112783989316,0.6760409612254992,0.48014393801675254,0.49597902156149054,0.48647797143464777,0.353631355006672,0.5133088701779479,0.41750236107518235,0.42913106938065276,0.3724575096225885,0.40646164547742714
0.8461827866832107,0.6995479171253062,0.3180874680424758,0.7283937458504707,0.9161291230573303,0.7875288388600488,0.5360414929378491,0.4815627227153705,0.5142499848488576,0.39292719356512296,0.5116858481836061,0.4404306554125162,0.09514677091765178,0.1359995377098967,0.11148787763454959
0.40471268530481724,0.7774357983609523,0.6368475692542834,0.986612095963319,0.9349418797663621,0.5538019305272713,0.5851765796411488,0.5439717397273629,0.5686946436756344,0.4153086480057814,0.5781214175610765,0.4804337558278994,0.0,0.07788788123564616,0.0
0.1451003973207417,0.6985417821912899,0.6251604036520311,1.0,1.0,0.366476951268961,0.493787366291847,0.5860329493771558,0.5306855995259705,0.4130316706110403,0.5689776273926174,0.4754100533236711,0.0,0.0,0.0
0.8558125839059424,0.6872355430080586,0.39893924069727904,0.9394472001340427,0.8253511979579314,0.7883817675467888,0.6005688937960543,0.6852618840202032,0.6344460898857138,0.48193287166574106,0.5744151629988654,0.5189257881989907,0.7107121865852006,0.0,0.4219048162778278
0.2829142444027702,0.5537755133043926,0.5472512961831584,0.9220470698679989,0.8146127198261804,0.39125875196341914,0.5069445395234965,0.6833073107979999,0.5774896480332978,0.49354423877012443,0.5896431661797452,0.5319838097339729,0.0,0.0,0.0
0.7178547133885115,0.44012262583399503,0.6408726001274161,0.9548493871673627,0.9503996596093974,0.6067618783667049,0.4812789248645566,0.6314222525397376,0.5413362559346291,0.5086602089012029,0.5564924876275541,0.5277931203917434,0.4349404689857413,0.0,0.21550312640328578
0.2072121827605126,0.07158700723500423,0.6020549022694476,0.9637229730339718,0.9699895083238326,0.15296211255030923,0.44177882435569565,0.49025249431454804,0.4611682923392366,0.5134777019984222,0.5171121170209555,0.5149314680074355,0.0,0.0,0.0
0.11163573253430555,0.3129406691049477,0.5359670747418532,0.9289371916966512,0.9290189250947083,0.19215770716256242,0.4350858913984085,0.41313227169727956,0.42630444351795693,0.46443662884512776,0.49958261053721775,0.4784950215219637,0.0,0.2413536618699435,0.03919559461225319
0.5111915913278487,0.6377397595558574,0.45861711292850804,0.963940288671072,0.9874950340591339,0.5618108586190522,0.36616169288278977,0.40323311500683945,0.3809902617324096,0.483365293339422,0.5442474995135214,0.5077181758090618,0.3995558587935432,0.32479909045090966,0.3696531514564898
0.3065955106391666,0.39435181717869594,0.6920130301141909,0.9462220017083933,0.9045210048210339,0.3416980332549784,0.37089794613006905,0.3713483757817001,0.37107811799072143,0.4389212428267827,0.5273278432898499,0.47428388301200963,0.0,0.0,0.0
0.16069066248693112,0.1466597914329869,0.35121833558310894,0.8572545385692053,0.8313953793762473,0.15507831406535344,0.25946513594975296,0.3126558089014984,0.28074140513045115,0.3703720304071548,0.47203903072061804,0.4110388305325401,0.0,0.0,0.0
0.3765338266590906,0.7225913074295088,0.4895846561051489,0.9692997612470303,0.8495799391384103,0.5149568189672579,0.2933294647294685,0.4428566689403993,0.35314034641384084,0.3675541445425821,0.46655458162747365,0.4071543193765388,0.21584316417215946,0.5759315159965219,0.35987850490190443
0.24160838742139745,0.11652690031779173,0.3482543484402403,0.9411514666979566,0.8648238688054599,0.19157579257995516,0.31932399570688685,0.40357391518296815,0.3530239634973194,0.3772049435526477,0.4083530934401239,0.3896642035076382,0.0,0.0,0.0
0.6523158629034923,0.07948410488082419,0.6197641595636171,0.964646906992063,0.7874913546732267,0.42318315969442505,0.34754885002201563,0.29192278424796153,0.325298423712394,0.35685527145240276,0.34757794962740046,0.35314434272240175,0.41070747548209485,0.0,0.2316073671144699
0.6523158629034923,0.6111947677877437,0.3738084077425509,0.881426093613404,0.914753819082879,0.6358674248571928,0.41669292047488077,0.3352913743697711,0.3841323020328368,0.39379543330247496,0.35331987507573565,0.37760521001177916,0.0,0.5317106629069195,0.21268426516276778
0.39513091165581793,0.3969010370998609,0.5989883752535026,0.7520274440613484,0.8819666717123038,0.39583896183343514,0.4635809703086581,0.3853396235031459,0.4322844315864532,0.3615230531292055,0.34899771620232223,0.35651291835845217,0.0,0.0,0.0
0.5093419536925329,0.44908511394898676,0.3428688045359104,0.9389179911505564,0.9459395242158387,0.4852392177951144,0.4901425957153466,0.3306383848070415,0.4263409113520245,0.39173603022240755,0.38674752687372044,0.3897406288829327,0.11421104203671495,0.05218407684912585,0.08940025596167928
0.4018273304836981,0.06505339833329478,0.4288316662332713,0.8821790739569194,0.9041939086843583,0.2671177576235368,0.5221863843278067,0.3203436844101421,0.44144930436074076,0.42075519001734685,0.3619587997965551,0.3972366339290301,0.0,0.0,0.0
0.7313369908858707,0.42383164919679295,0.33476811523496947,0.9527854621562575,0.95428781208158,0.6083348542102396,0.5379906099242824,0.3892131932733358,0.47847964326390374,0.44276972997314906,0.3405679887606487,0.40188903348814886,0.32950966040217256,0.3587782508634982,0.3412170965867028
0.202064242236451,0.2628319293490433,0.445232918559454,0.9667960332089937,0.9518972946328974,0.22637131708148792,0.4479402857908741,0.31954062558559576,0.3965804217087628,0.43231660313287745,0.3274159999776834,0.3903563618707998,0.0,0.0,0.0
0.181425978096323,0.164644354388249,0.3983830913538033,0.8614818300557956,0.8562932757220587,0.1747133286130934,0.4051992990789751,0.27308928904327334,0.3523552950646944,0.4343901346938167,0.3292144562732096,0.3923198633255738,0.0,0.0,0.0
0.8174123397011401,0.11017530924623166,0.5098045558281019,0.9323676884808423,0.9987543683829835,0.5345175275191767,0.4668133762806965,0.20530732810272231,0.36221095700950684,0.47847798599802155,0.2679728564548819,0.3942759341807657,0.6359863616048171,0.0,0.3598041989060833
0.8755763466202952,0.6991303444204852,0.626828828379712,0.8971850375706008,0.8488754318521471,0.8049979457403712,0.561563179508016,0.3321227173201604,0.46978699463287377,0.5418747819179113,0.3262332008651513,0.45561814949680735,0.05816400691915502,0.5889550351742535,0.2704804182211945
0.5454103144111438,0.4787095171024249,0.41199163746411366,0.9800990312004275,0.8565091831844758,0.5187299954876563,0.5243778442130707,0.34309829090128685,0.45186602288835714,0.5311842270686765,0.3661557420873113,0.4651728330761305,0.0,0.0,0.0
0.506088302947564,0.2318072993113102,0.3459347298956814,0.9625270824452133,0.8933946005324485,0.39637590149306245,0.5851826563552932,0.3368933648937402,0.48586693977067197,0.5165614710730837,0.32821699523966796,0.4412236807397173,0.0,0.0,0.0
0.48491208148385395,0.4494420744136894,0.32072941472897076,0.9173433384697289,0.8286887765987999,0.47072407865578814,0.6458798770327994,0.39385290889882824,0.545069089779211,0.5255395880558873,0.3334710989710508,0.4487121924219527,0.0,0.2176347751023792,0.07434817716272568
0.3037125238110111,0.5611270416679469,0.6040911439558747,0.9606403236826881,0.9354690390029349,0.40667833095378547,0.5431399138547736,0.4840432553831713,0.5195012504661327,0.5049766450677351,0.3446752917429468,0.4408561037378198,0.0,0.11168496725425753,0.0
0.8436233153982607,0.672964555840797,0.6860107642666051,0.8421903181956895,0.9732111894248763,0.7753598115752751,0.5367493076103667,0.4788100976672337,0.5135736236331135,0.5491562435591913,0.405466407493697,0.49168030913299365,0.5399107915872496,0.11183751417285004,0.36868148062148964
0.5595784905439295,0.6813715825687041,0.3559089506505158,0.982603378629368,0.8628674198293492,0.6082957273538394,0.5395829428369239,0.5193425107604895,0.5314867700063501,0.5319803935249972,0.4312204008308882,0.4916763964473536,0.0,0.008407026727907163,0.0
0.7516597761851057,0.5488979155221501,0.5092261699076477,0.9221882303944303,0.9889686171136096,0.6705550319199235,0.5886972374844321,0.5827606340026575,0.5863225960917223,0.5869399469198626,0.4598269994481988,0.5360947679311973,0.1920812856411762,0.0,0.062259304566084084
0.4513079268561747,0.3327083220686806,0.4850719142678426,0.9089718855397588,0.9751656682065111,0.4038680849411771,0.5819764065588964,0.5594138835336556,0.5729513973488001,0.6139281417958478,0.47663339621624196,0.5590102435640055,0.0,0.0,0.0
0.8196596586196547,0.3379184160299086,0.5174211444455955,0.9925540275137901,0.9596110114437897,0.6269631615837563,0.6851658335206251,0.5147721584060481,0.6170083634747943,0.6141528736876993,0.49940770689460956,0.5682548069704635,0.36835173176348,0.005210093961227957,0.22309507664257922
0.2114176581307098,0.6455188919527219,0.5480291023714053,0.9522684016412761,0.9905971209817135,0.3850581516595147,0.558724702067115,0.5092830256284331,0.5389480314916422,0.5477370048387408,0.4940465616478333,0.5262608275623779,0.0,0.30760047592281337,0.0
0.34937765423643863,0.2363668548608493,0.5975785170290708,0.7455539477941169,0.9517631078089864,0.3041733344862029,0.5166845348056167,0.420282080086862,0.4781235529181149,0.5281337388212703,0.4698122954236757,0.5048051614622325,0.13795999610572882,0.0,0.0
