timestamp,cpu,gpu,memory,disk_io,network_io,gpu_temp,cpu_temp
2026-07-20 12:44:42.743,12.875381903739367,39.91985135993451,51.70578538830306,143984.08481201393,59287.90942661657,49.01606194838839,43.41700455239784
2026-07-20 12:45:42.743,20.16484101215078,44.168244504110326,60.799742123944434,108694.69272092475,62477.602343990526,56.86219416684009,48.596177679821906
2026-07-20 12:46:42.743,60.99439211985653,59.456850029199614,69.03408317850139,258633.87380229647,32634.169057653973,58.404852085063034,61.95505685233129
2026-07-20 12:47:42.743,,10.884228600669946,31.0140297366183,481361.5589242846,83680.02199096448,33.89847614482146,58.03099065440482
2026-07-20 12:48:42.743,23.86354560566766,16.732778200331452,40.00971592658381,275064.1056883541,71602.2943086562,35.844621191495634,47.29900408343139
2026-07-20 12:49:42.743,86.38922245305552,60.34226875218264,52.17416210045603,306248.65237094177,42250.2062115651,58.70965156963201,65.71592978143282
2026-07-20 12:50:42.743,70.62768883714952,6.079511647231691,34.64290562027665,23955.318368854623,4552.515830737529,33.9273946799083,65.57497769514782
2026-07-20 12:51:42.743,47.93390632698602,12.337562048825111,49.66463500467329,237262.41361950227,17733.58605604651,32.178857881297255,50.27298400601409
2026-07-20 12:52:42.743,59.26800784417732,52.63202381507328,31.81216039088178,187931.69469860915,62773.06161356652,58.642339411846564,58.73790232072969
2026-07-20 12:53:42.743,62.6954905295156,17.220082031107225,32.82274989601719,321567.2198249515,3137.8753988913704,39.904366409127704,60.45648069527833
2026-07-20 12:54:42.743,56.03793423007032,34.11274446548914,55.73152873769413,229668.1923552668,54788.87053693552,46.7528020426734,59.180125311481866
2026-07-20 12:55:42.743,86.89524510591313,72.90129814670478,37.831645391571854,35611.289136707564,10527.411137053952,65.47778354124767,70.38089282622241
2026-07-20 12:56:42.743,35.5180504235009,68.36564832270909,30.930877429433036,407419.77281187894,28544.550089953293,64.89685513328465,47.128491383618396
2026-07-20 12:57:42.743,60.31542774239072,70.81040101452898,59.40284175215543,401936.9842620394,28562.439970844996,200.0,56.995787223173835
2026-07-20 12:58:42.743,74.54677914138112,79.2878856500505,46.50470707645706,186637.0248105988,77753.08959382868,70.73813758736533,64.21213369925077
2026-07-20 12:59:42.743,78.67302014744095,37.17455205312638,60.03484271165989,377516.8941682565,10760.824949175294,48.61156904470964,69.26201031089862
2026-07-20 13:00:42.743,76.11659728861933,29.00372007729588,65.82092913984802,195211.6376883474,1578.346322289687,45.15019274362483,65.05620975234469
2026-07-20 13:01:42.743,86.04857175500449,48.007841609246455,55.27348848679197,224774.31546718156,29674.471783957422,56.41376664818038,65.82944729436123
2026-07-20 13:02:42.743,70.1899623550144,64.36842827943863,61.584725711782156,46511.84542129649,49694.82031790686,62.33582325610677,61.04449980746943
2026-07-20 13:03:42.743,45.32244010987016,71.57781370687248,44.03660050208315,59416.44119737532,14727.672364257167,67.01658953638707,57.20261840824803
2026-07-20 13:04:42.743,18.08981408982322,11.308010458624807,58.0387652583648,37308.74017573257,82275.07589939045,34.71192861807576,42.9320754480022
2026-07-20 13:05:42.743,16.787017126815353,78.99796838758816,44.97083183024481,185950.43138637856,81373.5569421215,68.17052930718525,45.79514094947066
2026-07-20 13:06:42.743,16.6800573358935,63.28601869455776,52.3361699894322,212686.78261424118,90682.26131692623,61.6049769314735,38.664434840443974
2026-07-20 13:07:42.743,,40.14954814955947,32.25213102727349,60290.14021776789,12193.861554321935,52.61705052674157,41.67590593694953
2026-07-20 13:08:42.743,56.66950120777277,77.16294113559064,44.99482318094816,143570.3310546485,86925.6132548513,69.02965553141615,57.705577685454486
2026-07-20 13:09:42.743,15.903725178831909,46.539071330099056,68.77210142476396,262025.82424090427,63125.16449445862,52.40565126183279,46.941391090993555
2026-07-20 13:10:42.743,60.204646406725075,48.82357339423252,66.04632041963956,23677.743790387478,28455.837364426916,58.7913925635516,56.65696370662457
2026-07-20 13:11:42.743,32.19049463849061,19.109086979282097,48.547936197599284,177322.76178500036,58573.78312916177,35.72913045551261,48.96362723181215
2026-07-20 13:12:42.743,75.10360157655589,56.35483794154094,36.504677573795654,455552.6650624274,82342.45567085531,55.53695255672919,70.53581692818543
2026-07-20 13:13:42.743,84.61827866832107,69.95479171253062,31.808746804247576,14157.12027412875,37958.105004365934,65.56835090511167,65.55527386162846
2026-07-20 13:14:42.743,40.47126853048172,77.74357983609524,63.684756925428346,419326.0236508578,47134.96939959954,65.68293460045889,49.390382343331375
2026-07-20 13:15:42.743,14.51003973207417,69.854178219129,62.516040365203104,499859.11896977917,99665.36528885359,67.95955575543229,41.74139133612351
2026-07-20 13:16:42.743,85.58125839059424,68.72355430080586,39.8939240697279,225821.52351973666,13351.36180757375,64.60236841382672,70.77581985841395
2026-07-20 13:17:42.743,28.29142444027702,55.37755133043925,54.72512961831583,179723.1962983874,11798.980423863088,58.17344303738585,52.458766539501525
2026-07-20 13:18:42.743,71.78547133885115,44.012262583399504,64.08726001274161,276401.5125484683,56313.32816777093,51.5082029947416,66.62890138840352
2026-07-20 13:19:42.743,20.72121827605126,7.158700723500423,60.20549022694476,310534.46612537885,70555.93692587274,32.712049708206514,42.26156139454731
2026-07-20 13:20:42.743,11.163573253430554,31.294066910494774,53.59670747418532,196729.77850476644,44028.754741361045,45.108219786358276,41.61805606876011
2026-07-20 13:21:42.743,51.119159132784866,63.77397595558573,45.861711292850806,311421.2634137089,86305.18902030114,61.857551460523,57.83687994220293
2026-07-20 13:22:42.743,30.659551063916666,39.4351817178696,69.20130301141909,246816.42890244193,33210.78522360707,200.0,49.27283807205678
2026-07-20 13:23:42.743,16.06906624869311,14.665979143298692,35.1218335583109,76799.44406263488,14313.303678616308,35.13048576195513,42.89064632424712
2026-07-20 13:24:42.743,37.65338266590906,72.25913074295089,48.95846561051489,334111.31152199255,17645.827184562168,65.06905013473057,47.68273456957659
2026-07-20 13:25:42.743,24.160838742139745,11.652690031779171,34.82543484402403,230928.60524833016,21030.204981376355,35.94129302193818,37.8159280267335
2026-07-20 13:26:42.743,65.23158629034923,7.94841048808242,61.976415956361706,314322.29435596295,8635.023678912756,33.74954914465955,60.42972571754003
2026-07-20 13:27:42.743,,61.11947677877438,37.38084077425509,105465.31234501844,37361.97422774251,65.30802187618839,63.866268159526385
2026-07-20 13:28:42.743,39.51309116558179,39.69010370998609,59.89883752535026,19304.918242408352,25617.475962230066,50.998165781104575,51.73898692986332
2026-07-20 13:29:42.743,50.93419536925329,44.908511394898674,34.28688045359104,224258.77104490387,53495.41801227481,50.833244003490904,52.6600524963401
2026-07-20 13:30:42.743,40.18273304836981,6.505339833329478,42.88316662332713,106512.55549127578,33085.98654170251,36.626953186809864,53.71801249019627
2026-07-20 13:31:42.743,73.13369908858706,42.383164919679295,33.47681152349695,269016.16436745535,58890.691243077476,50.3105733420926,68.99959418432617
2026-07-20 13:32:42.743,20.2064242236451,26.283192934904335,44.5232918559454,323312.703424469,57292.44131455673,40.34446131981389,44.77147739952975
2026-07-20 13:33:42.743,18.1425978096323,16.4644354388249,39.83830913538033,81180.00525651829,19063.418893104925,36.575050177374976,40.621531525857385
2026-07-20 13:34:42.743,81.74123397011401,11.017530924623166,50.98045558281019,205788.0166678411,98246.67238240634,35.03086936857877,64.97380260192081
2026-07-20 13:35:42.743,87.55763466202951,69.91303444204851,62.6828828379712,129693.51069542498,17503.314945311547,66.013150440285,70.64556432028921
2026-07-20 13:36:42.743,54.541031441114384,47.87095171024249,41.199163746411365,384976.9736627765,19110.852981473574,52.408957542036205,51.4017662744522
2026-07-20 13:37:42.743,50.6088302947564,23.18072993113102,34.59347298956814,305699.40117837465,29218.74004740545,39.312081508385745,56.04676011501235
2026-07-20 13:38:42.743,48.4912081483854,44.94420744136894,32.07294147289708,168965.53481876638,13874.260355427938,54.48468933911335,52.66580765078471
2026-07-20 13:39:42.743,30.371252381101108,56.11270416679469,60.409114395587466,298223.7315633143,47421.830760740755,54.515865706713555,44.05061374533756
2026-07-20 13:40:42.743,84.36233153982607,67.2964555840797,68.60107642666051,63024.31451928682,73221.3137827626,63.821407366985646,68.27790090975418
2026-07-20 13:41:42.743,55.95784905439295,68.1371582568704,35.59089506505158,397838.3886180852,20561.918344750582,63.43162210713452,56.425968558558154
2026-07-20 13:42:42.743,75.16597761851057,54.88979155221501,50.92261699076477,180056.41157762773,87781.45381090428,59.84732362043539,63.84216492833957
2026-07-20 13:43:42.743,45.13079268561747,33.270832206868064,48.50719142678426,151387.5592079069,74887.13332753698,43.47491222994698,53.10047733017878
2026-07-20 13:44:42.743,81.96596586196547,33.79184160299086,51.74211444455955,453329.5833713089,62611.680593442215,43.93874830993575,71.21764847440699
2026-07-20 13:45:42.743,21.141765813070982,64.5518891952722,54.80291023714054,267197.08489618445,89442.31201357029,61.3011545497938,44.66816800126631
2026-07-20 13:46:42.743,34.93776542364386,23.636685486084932,59.757851702907075,17732.684933153912,57204.023644696,42.77630239453525,49.97609248531839
